Amostragem;Ano;Mes;Grupo;Familia;Genero;Nome_cientifico;Especie;Engenho;Nome_engenho;Quantidade;Preco;Valor;Data_amostragem;Tipo_pesca;Regiao;Ilha;Nome_ilha;Concelho;Nome_concelho;Localidade;Nome_localidade;Tipo_embarcacao;Embarcacao;Nome_embarcacao;Porto_armamento;Nome_porto_armamento;Porto_desembarque;Nome_porto_desembarque;Numero_pescadores;Data_partida;Hora_partida;Data_chegada;Num_dias;Hora_chegada;Num_horas;Banco_pesca;Nome_banco_pesca;Profundidade_pesca_engenho1
98022;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;1528;70;106960;7/27/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/26/2024;16:30:00;7/27/2024;1;13:15:00;20;1308;CARRICAL                            ;30
98021;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;1000;150;150000;7/26/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/26/2024;05:30:00;7/26/2024;1;14:07:00;8;1258;BAIA                                ;20
98020;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;560;70;39200;7/26/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/26/2024;05:00:00;7/26/2024;1;14:00:00;9;2170;TOPONA                              ;24
98020;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;249;80;19920;7/26/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/26/2024;05:00:00;7/26/2024;1;14:00:00;9;2170;TOPONA                              ;24
98019;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;500;100;50000;7/25/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;80;GAMBOA                              ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;10;7/24/2024;23:30:00;7/25/2024;1;07:15:00;7;1258;BAIA                                ;24
98018;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;3;LINHA A MAO                         ;1500;100;150000;7/25/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/24/2024;00:00:00;7/25/2024;1;06:30:00;30;1262;PRAIA GRANDE                        ;22
98017;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;2000;80;160000;7/25/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/25/2024;04:30:00;7/25/2024;1;15:25:00;10;1262;PRAIA GRANDE                        ;20
98016;2024;7;PEQUENOS PELAGICOS                  ;CLUPEIDAE                           ;SARDINELLA                          ;SARDINELLA MADERENSIS               ;ARENQUE OU SARDINHA                 ;13;REDE DE CERCO                       ;55;100;5500;7/24/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/23/2024;21:20:00;7/24/2024;1;12:10:00;14;1262;PRAIA GRANDE                        ;24
98016;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;991;70;69370;7/24/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/23/2024;21:20:00;7/24/2024;1;12:10:00;14;1262;PRAIA GRANDE                        ;24
98016;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;1005;80;80400;7/24/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/23/2024;21:20:00;7/24/2024;1;12:10:00;14;1262;PRAIA GRANDE                        ;24
98015;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;620;100;62000;7/22/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/21/2024;21:45:00;7/22/2024;1;05:30:00;7;1258;BAIA                                ;24
98014;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;520;100;52000;7/22/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;80;GAMBOA                              ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;10;7/21/2024;22:00:00;7/22/2024;1;06:20:00;8;1258;BAIA                                ;20
98014;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;778;150;116700;7/22/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;80;GAMBOA                              ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;10;7/21/2024;22:00:00;7/22/2024;1;06:20:00;8;1258;BAIA                                ;20
98013;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;1050;100;105000;7/20/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/19/2024;21:00:00;7/20/2024;1;05:20:00;8;1262;PRAIA GRANDE                        ;20
98013;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;DECAPTERUS                          ;DECAPTERUS MACARELLUS               ;CAVALA PRETA                        ;13;REDE DE CERCO                       ;927;150;139050;7/20/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/19/2024;21:00:00;7/20/2024;1;05:20:00;8;1262;PRAIA GRANDE                        ;20
98012;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;1845;80;147600;7/19/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/18/2024;19:40:00;7/19/2024;1;11:35:00;15;1262;PRAIA GRANDE                        ;20
98011;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;820;100;82000;7/19/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/18/2024;20:30:00;7/19/2024;1;15:00:00;18;1258;BAIA                                ;24
98010;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;1200;150;180000;7/17/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/16/2024;18:25:00;7/17/2024;1;07:50:00;13;1258;BAIA                                ;20
98009;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;1081;80;86480;7/17/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/16/2024;19:00:00;7/17/2024;1;08:00:00;13;1262;PRAIA GRANDE                        ;20
98008;2024;7;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;TRACHURUS                           ;TRACHURUS SP                        ;CHARRO OU CHICHARRO DE ANGOLA       ;13;REDE DE CERCO                       ;200;150;30000;7/7/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/3/2024;17:30:00;7/6/2024;3;19:40:00;74;1838;FIURA                               ;24
98008;2024;7;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;620;100;62000;7/7/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;7/3/2024;17:30:00;7/6/2024;3;19:40:00;74;1838;FIURA                               ;24
98007;2024;6;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;1635;70;114450;6/30/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;6/30/2024;05:00:00;6/30/2024;1;13:40:00;8;1262;PRAIA GRANDE                        ;20
98007;2024;6;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;2482;80;198560;6/30/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;6/30/2024;05:00:00;6/30/2024;1;13:40:00;8;1262;PRAIA GRANDE                        ;20
98006;2024;6;TUNIDEOS                            ;SCOMBRIDAE                          ;EUTHYNNUS                           ;EUTHYNNUS ALLETERATUS               ;MERMA, PANQUIL OU TXAFAROTE         ;13;REDE DE CERCO                       ;2530;70;177100;6/29/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;6/29/2024;07:00:00;6/29/2024;1;13:55:00;6;1262;PRAIA GRANDE                        ;20
98006;2024;6;TUNIDEOS                            ;SCOMBRIDAE                          ;KATSUWONUS                          ;KATSUWONUS PELAMIS                  ;GAIADO OU ATUNZINHO                 ;13;REDE DE CERCO                       ;3060;80;244800;6/29/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;35;PONTA LESTE                         ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;12;6/29/2024;07:00:00;6/29/2024;1;13:55:00;6;1262;PRAIA GRANDE                        ;20
98005;2024;6;PEQUENOS PELAGICOS                  ;CARANGIDAE                          ;SELAR                               ;SELAR CRUMENOPHTHALMUS              ;OLHO LARGO OU CHICHARRO             ;13;REDE DE CERCO                       ;300;100;30000;6/23/2024;INDUSTRIAL          ;B;3;S. NICOLAU                          ;7;TARRAFAL S. NICOLAU                 ;17;TARRAFAL SN                         ;I;29;ALIANCA                             ;274;TARRAFAL DE SAO NICOLAU             ;274;TARRAFAL DE SAO NICOLAU             ;10;6/22/2024;19:35:00;6/23/2024;1;06:00:00;10;1262;PRAIA GRANDE                        ;24
